image_id,width,height,fx,fy,cx,cy,X,Y,Z,omega,phi,kappa
139000228_0020_01_0047_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70039.1262,446129.1878,930.8416137695312,-8.657391985264452,45.17060089111328,-6.932789321082961
139000233_0020_01_0052_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,71050.687,446124.7711,930.2369995117188,-10.582530321704027,45.2134017944336,-5.311318760862732
139001006_0024_01_0051_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69252.3385,443967.0585,938.6845092773438,-7.631798100252018,45.26290130615234,-12.272755971702233
139000186_0020_01_0005_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61541.682,446126.308,942.24951171875,-42.58222356908131,45.96989822387695,-0.297938053468028
139000587_0022_01_0029_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,65212.2382,445049.9632,932.6586303710938,-4.3716681277953615,45.16740036010742,-15.309432285895596
139001466_0026_01_0030_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64990.5074,442889.4254,940.603515625,-6.359831607914404,45.16310119628906,-13.206677177765476
139000225_0020_01_0044_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69432.2028,446126.6862,930.8673706054688,-10.576800646764033,45.21139907836914,-7.139054127330057
139000610_0022_01_0052_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69865.8176,445047.05,921.355712890625,-6.508800595033325,45.15719985961914,-12.169623568578688
139001443_0026_01_0007_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,60336.9533,442889.4494,930.8953247070312,1.1688339442432942,45.15729904174805,-16.4954549218164
139000602_0022_01_0044_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68247.2063,445050.6844,937.1629028320312,-8.829279672143343,45.24140167236328,-11.831578469451498
139000604_0022_01_0046_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68651.9314,445052.2841,929.0421142578124,-6.949977881450079,45.19210052490234,-6.107730096094576
139001024_0024_01_0069_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,72894.0002,443966.0459,936.1945190429688,-5.196727231889395,45.2150993347168,-14.008818090948628
139000569_0022_01_0011_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61570.286,445049.9122,942.4329833984376,-3.305966518202966,45.163700103759766,-12.93165743610268
139000221_0020_01_0040_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68622.9344,446129.164,937.6417236328124,-13.23532542269185,45.21609878540039,-4.2628059957733235
139000603_0022_01_0045_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68449.5153,445049.0852,932.1336059570312,-13.000412165246663,45.1797981262207,-4.182591904455009
139001440_0026_01_0004_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59729.9887,442888.4989,929.62890625,-7.224998009701581,45.06439971923828,-8.519882413595344
139000591_0022_01_0033_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66021.4525,445050.5245,944.4212036132812,0.8250592108157415,44.98830032348633,-13.74525750518845
139000184_0020_01_0003_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61137.0447,446125.7812,935.7276000976562,-10.267403322646208,45.056400299072266,2.234535401010211
139001475_0026_01_0039_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66811.1907,442889.909,942.0673828125,-13.808282671407545,45.230499267578125,-6.955707632888194
139000189_0020_01_0008_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62148.7209,446127.2819,939.9541015625,-14.673449073194716,45.18600082397461,2.297560758474601
139000600_0022_01_0042_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,67842.5542,445048.6179,947.822021484375,-15.762068528773446,45.17010116577149,-5.133701844372176
139001483_0026_01_0047_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68429.8925,442881.0491,952.025390625,8.812090647323359,44.86539840698242,-18.850311459804093
139000968_0024_01_0013_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61563.7555,443964.812,936.7174072265624,33.4148973443465,45.08810043334961,-57.33015698079017
139000561_0022_01_0003_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59951.7055,445047.793,931.19873046875,-4.7670088684658065,45.17570114135742,-9.362130372437655
139001467_0026_01_0031_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,65192.8192,442888.5161,942.5067749023438,-3.420558096012148,45.149200439453125,-12.06649116545514
139000566_0022_01_0008_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,60963.3837,445038.7193,938.24462890625,-2.692901544907311,45.16880035400391,-9.121488098482706
139001014_0024_01_0059_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70870.9428,443967.9475,941.5786743164062,-7.213538659821594,45.132999420166016,-7.173431595037908
139001493_0026_01_0057_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70453.3365,442889.8304,945.4450073242188,-22.935500317788726,45.36650085449219,-0.5844169510334397
139001479_0026_01_0043_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,67620.5197,442887.7471,940.1361083984376,-9.940817827482048,45.29230117797852,-11.10965164758666
139000580_0022_01_0022_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63795.9443,445044.7844,928.9918212890624,1.4381240773896826,45.12540054321289,-20.248328479923284
139000560_0022_01_0002_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59749.4242,445047.3041,930.0059204101562,-11.01224911201444,45.14080047607422,-12.857172922735671
139000593_0022_01_0035_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66426.1629,445044.4489,947.7772827148438,-16.506914318141675,45.17789840698242,-2.142862153789279
139000611_0022_01_0053_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70068.1321,445048.6842,928.2374877929688,-2.887707291215953,45.113800048828125,-12.25556723784831
139000562_0022_01_0004_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,60154.0751,445049.1679,932.615478515625,-22.27086997758042,45.170501708984375,-1.7417916971977023
139001510_0026_01_0074_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,73892.8823,442886.8834,927.6229858398438,-10.58825999664402,45.22600173950195,-12.335781329166624
139000613_0022_01_0055_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70472.6865,445050.7921,932.336669921875,-7.368237321880503,45.10530090332031,-8.39383169866656
139000588_0022_01_0030_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,65414.5222,445051.3118,933.1281127929688,-15.842282270386072,45.12739944458008,-4.234158106016784
139000576_0022_01_0018_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62986.4918,445048.5844,928.7777709960938,35.79840455334376,44.291900634765625,13.521803965087429
139000992_0024_01_0037_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66419.6787,443966.1101,925.7966918945312,-4.46334121928798,45.233699798583984,-15.01149423242757
139001017_0024_01_0062_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,71477.8291,443971.0355,937.4929809570312,-2.584039642038122,45.184600830078125,-10.3017811564522
139001472_0026_01_0036_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66204.1883,442887.9362,944.4995727539062,5.752496309558747,44.87580108642578,-13.2926208470351
139000196_0020_01_0015_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63564.9369,446125.7401,929.7534790039062,-4.394586400668514,45.22639846801758,-7.7120119224608805
139001503_0026_01_0067_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,72476.5456,442887.5222,928.56787109375,-5.706659763812438,44.88190078735352,-7.173431595037908
139001001_0024_01_0046_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68240.5727,443967.0724,934.5831298828124,-21.743748420837388,45.47169876098633,-3.179915762976069
139000573_0022_01_0015_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62379.5553,445034.2641,935.5784301757812,-53.97262268939891,46.07690048217773,1.873571990077792
139000971_0024_01_0016_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62170.7097,443955.2892,947.1884155273438,-32.33773894619505,46.04449844360352,-23.600131581438607
139001471_0026_01_0035_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66001.9785,442887.0693,943.8566284179688,-4.337290505042216,45.19990158081055,-13.269702535229866
139001486_0026_01_0050_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69036.9576,442887.9084,947.2318725585938,0.3552338431837011,45.03749847412109,-9.064192318969624
139000608_0022_01_0050_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69461.2362,445046.9562,916.5452270507812,-5.380073841761456,45.14350128173828,-10.324699468257435
139001473_0026_01_0037_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66406.5599,442887.8289,944.4069213867188,-16.30637825656281,45.31010055541992,-6.97289636674212
139000986_0024_01_0031_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,65205.73,443970.8616,925.3701171875,-4.142484972176992,45.22359848022461,-14.44999559319936
139000976_0024_01_0021_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63182.3317,443967.821,938.857421875,0.401070468971292,45.007999420166016,-8.978248649700001
139000193_0020_01_0012_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62958.0674,446127.1511,933.2059936523438,-10.359077267912474,45.1870002746582,1.3235325067522017
139001453_0026_01_0017_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62360.2958,442891.1791,935.1975708007812,-32.7903755824918,45.75299835205078,-10.714310768946394
139001505_0026_01_0069_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,72881.2202,442889.4997,929.5651245117188,22.517241731131943,44.60770034790039,-13.74525750518845
139001446_0026_01_0010_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,60943.8558,442876.0549,922.4063720703124,-11.762823722549022,45.19260025024414,0.4411775022507339
139001018_0024_01_0063_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,71680.2177,443970.9943,936.6801147460938,-5.385803089814627,45.17369842529297,-9.579854334587363
139000199_0020_01_0018_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64171.8749,446130.0838,930.7257080078124,-5.821251128178215,45.17789840698242,-5.374344118327121
139000190_0020_01_0009_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62351.0593,446126.7091,937.8403930664062,-12.13524576345949,45.25590133666992,-3.724225668350351
139000959_0024_01_0004_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59743.0212,443968.9478,934.6951904296876,-6.58328508859278,45.2036018371582,-5.672282171795151
139000565_0022_01_0007_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,60761.1003,445041.534,938.58447265625,-2.3262087520500176,45.00419998168945,-7.425533024895469
139000995_0024_01_0040_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,67026.7108,443963.2981,929.1121826171876,-4.772738543405801,45.195899963378906,-14.272378676708806
139001008_0024_01_0053_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69656.9956,443967.1186,939.090087890625,-8.004220141162488,45.295501708984375,-10.009572680935483
139000192_0020_01_0011_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62755.6903,446125.1249,934.4293212890624,-8.27924026941399,45.24340057373047,-7.775037279925271
139000579_0022_01_0021_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63593.5917,445044.8503,924.7506103515624,-3.0137580054617104,45.36529922485352,-15.750609788146331
139000977_0024_01_0022_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63384.6237,443965.2088,939.3912963867188,-8.90376373881598,45.22060012817383,-2.297560758474601
139001482_0026_01_0046_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68227.5337,442881.7651,949.1243896484376,36.4401144862448,44.297401428222656,-15.739150632243714
139000618_0022_01_0060_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,71484.1826,445047.5205,931.8527221679688,-32.72735001192551,45.39239883422852,6.262428700779899
139000956_0024_01_0001_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59136.2888,443969.8967,933.2224731445312,-137.7505175203868,45.4203987121582,168.4896988141212
139000970_0024_01_0015_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61968.3705,443958.4947,943.48876953125,82.12204182521795,43.89860153198242,-48.87329992465922
139001457_0026_01_0021_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63169.593,442889.578,947.0048828125,73.16670759684743,43.38750076293945,-18.19140999540364
139000226_0020_01_0045_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69634.4783,446128.159,929.8616943359376,-7.9411954243698375,45.17340087890625,-8.519882413595344
139000978_0024_01_0023_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63586.9173,443960.2757,938.1845092773438,-9.568394932797933,45.17150115966797,-8.640203550572812
139000574_0022_01_0016_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62581.8464,445034.7697,931.3853149414062,-21.090575722961773,45.202598571777344,2.291831180523293
139000589_0022_01_0031_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,65616.8817,445050.4586,934.024169921875,-3.2486706225766637,45.09769821166992,-18.08827759228009
139001508_0026_01_0072_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,73488.2324,442884.6276,925.0009155273438,5.208186154882565,45.08969879150391,-19.17689740302865
139001492_0026_01_0056_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70250.9964,442886.4135,945.7683715820312,-8.686040359964421,45.13219833374024,-0.3036676314193363
139000973_0024_01_0018_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62575.4382,443959.9378,943.1491088867188,-19.251381656848483,45.2051010131836,0.3495042550298022
139000572_0022_01_0014_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,62177.2662,445042.899,937.7871704101562,31.30068400375534,44.13079833984375,-6.726524514835866
139000607_0022_01_0049_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69258.9894,445048.0652,918.7990112304688,-6.308265387228101,45.189701080322266,-11.103922069635354
139000568_0022_01_0010_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61367.9245,445049.4357,939.5767211914062,-15.252136850624048,45.409698486328125,-17.07987187284984
139001005_0024_01_0050_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69049.9645,443968.0389,936.9404907226562,3.042405953274862,45.07699966430664,-9.448074041707274
139000988_0024_01_0033_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,65610.3978,443969.6305,926.9556884765624,-6.737983750651689,45.212799072265625,-10.553882586309763
139000701_0018_02_0014_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69868.6132,447206.2917,959.0040893554688,-3.6612003880670945,45.25249862670898,-15.721961898389788
139000967_0024_01_0012_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61361.5021,443966.9223,935.2208862304688,28.819778297193707,45.20059967041016,-64.48639984197415
139001438_0026_01_0002_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59325.2556,442889.4072,932.08251953125,-3.5924455694476323,45.19039916992188,-14.667719555349075
139001498_0026_01_0062_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,71464.9242,442891.8889,940.9802856445312,-7.247915855687914,45.192901611328125,-19.10814246761296
139000195_0020_01_0014_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63362.6334,446125.7702,930.7390747070312,-4.979003426151018,45.2317008972168,-7.534395005970325
139000984_0024_01_0029_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64801.005,443970.0579,928.2033081054688,-7.013003452016369,45.19319915771485,-14.988575920622337
139001462_0026_01_0026_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64181.2661,442888.668,942.94580078125,-0.8708958632837539,45.10269927978516,-11.854496781256731
139001004_0024_01_0049_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68847.6574,443970.1232,934.9172973632812,5.792603180365063,45.02880096435547,-8.668851440329357
139001011_0024_01_0056_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70264.0695,443970.7878,940.31689453125,-8.3250768151603,45.18899917602539,-9.608502224343905
139000596_0022_01_0038_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,67033.1468,445048.6199,944.3751831054688,-0.6531718974628139,45.207801818847656,-21.78958494882521
139001020_0024_01_0065_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,72084.7903,443967.5961,937.8468017578124,-7.5573131798057345,45.140098571777344,-4.692524342121442
139001461_0026_01_0025_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63978.9655,442888.0306,943.65478515625,1.3636395838302278,45.156700134277344,-18.41486353550465
139000571_0022_01_0013_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61974.8879,445047.402,940.7100219726562,10.112704660587298,44.6796989440918,-4.257076417822017
139000998_0024_01_0043_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,67633.6581,443962.9095,936.1322021484376,-4.262806011482756,45.18439865112305,-12.725392629855584
139001463_0026_01_0027_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64383.5768,442889.5783,942.70947265625,-7.425533217506801,45.22669982910156,-15.045871700135418
139001458_0026_01_0022_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63371.8917,442885.6977,949.7279052734376,-16.420970047815405,45.17399978637695,1.380828286265284
139000584_0022_01_0026_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64605.3786,445052.6552,936.3280029296876,-10.00957307298834,45.22140121459961,-15.5901816055097
139001490_0026_01_0054_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69846.327,442890.3131,944.49169921875,27.19257622744467,44.65129852294922,-17.417916971977025
139000601_0022_01_0043_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,68044.8558,445050.5885,942.8496704101562,-4.784197466398964,45.15639877319336,-11.808660157646269
139001507_0026_01_0071_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,73285.8554,442886.9867,927.611572265625,-4.824304764092103,45.18280029296875,-14.576046308128143
139000606_0022_01_0048_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69056.686,445049.4775,922.3120727539062,-10.330428893212504,45.09820175170898,1.8277353664673262
139000581_0022_01_0023_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63998.2976,445047.0109,932.735107421875,-17.0340358748847,45.3755989074707,-18.741449478729223
139000987_0024_01_0032_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,65408.0631,443970.9264,926.7462158203124,-7.683364320938321,45.2239990234375,-9.53974728892821
139000979_0024_01_0024_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63789.2448,443959.1089,936.7160034179688,-4.915977855584722,45.22019958496094,-18.72999032282661
139001489_0026_01_0053_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69643.9004,442890.1485,942.0711059570312,13.636395838302294,44.71910095214844,-10.588260054017612
139000559_0022_01_0001_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59547.0104,445045.9695,927.9954223632812,-9.614231478544244,45.19729995727539,-5.385803274229739
139001449_0026_01_0013_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,61550.9631,442887.8476,920.9852905273438,-26.149794171385896,45.73720169067383,-5.609256814330761
139000962_0024_01_0007_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,60349.9554,443967.1637,935.2918701171876,38.514224371124236,45.24140167236328,-69.12735798253382
139000990_0024_01_0035_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66015.0752,443961.436,926.3447265625,-5.775414582431906,45.17409896850586,-7.626068253191257
139000227_0020_01_0046_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,69836.827,446129.5737,929.5258178710938,-12.226919708725756,45.186500549316406,-4.532096159484812
139000957_0024_01_0002_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,59338.4678,443967.9604,933.6425170898438,-111.97314453613772,45.512298583984375,122.57859069028834
139001012_0024_01_0057_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70466.3173,443968.8747,941.0294799804688,-7.637527775192011,45.15299987792969,-8.16464858061423
139001465_0026_01_0029_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64788.2158,442890.5008,942.1749267578124,-11.121111228327043,45.13869857788086,-9.780389562883151
139000585_0022_01_0027_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,64807.658,445050.0828,934.7619018554688,-13.097814931679276,45.167701721191406,-7.68336403270434
139001016_0024_01_0061_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,71275.5827,443971.5232,939.8051147460938,-9.637150178304225,45.20429992675781,-8.94960075994346
139001474_0026_01_0038_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66608.8833,442888.8323,942.9100952148438,-26.25865543392485,45.454200744628906,-8.78917257730683
139001500_0026_01_0064_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,71869.5391,442889.583,935.3948974609376,-5.328507621075152,45.101898193359375,-10.27313326669566
139000595_0022_01_0037_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,66830.8101,445048.6794,944.8787231445312,-6.0905411546029,45.10269927978516,-9.224620501606257
139000194_0020_01_0013_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,63160.371,446126.4378,931.5767822265624,-16.186057644143865,45.212100982666016,2.933543911069815
139001013_0024_01_0058_P00_01.jpg,11664,8750.0,21497.340956390264,21497.340956390264,5832,4375,70668.6041,443967.349,941.3452758789062,-12.719663215828811,45.101200103759766,-0.8193296470370772
